"schoolId","name","oldName","principal","region","province","city","congDist","brgy","street","telNo1","telNo2","fax","cellNo1","cellNo2","website"
"600904","Lezo Technical College","Lezo Technical College, Inc. formerly Lezo Institute","Llane Legaspi Denosta -","60000000","60400000","60408000","0","Poblacion","Ramos Street","36 3902130","917 7239509"," ","0917 7239509","0915 4735873","0600904"
"600905","Madyaas Institute, Inc.",,"FRANKLIN T. ITURIAGA ","60000000","60400000","60416000","0","Poblacion","-","0 0","0 0"," ","0949 6952765","0912 9221225",
"600906","Melchor Memorial School, Inc.","-","Julio M Estolloso ","60000000","60400000","60406000","0","Laguinbanwa","None","36 2892316","0 0","- none","0939 9183792","0998 5658565","none"
"600907","Montfort Technical Institute (MTI), Inc.",,"Arul - Soosaiah, FSG.","60000000","60400000","60415000","0","Poblacion","Sitio Naga","36 2643965","36 2643289","36 2643965","0925 5436339","0932 8436339","-"
"600908","Northwestern Visayan Colleges",,"Katherine Bautista Delfin ","60000000","60400000","60407000","0","Poblacion","Martyrs St.","36 2623439","36 2683075","036 2623439","0948 3749389","0912 6341879","www.nvc.edu.ph"
"600909","NVC International Pre-School and Learning Center",,"Dave E Wilson ","60000000","60400000","60412000","0","Manoc-Manoc","Manggayad","36 2885467","0 0"," "," "," ","www.nvcboracay.edu.ph"
"600910","Panay Technological College, Inc.","-","Lyle Dela Cruz Ibabao -","60000000","60400000","60407000","0","Poblacion","M. Laserna Street","36 2685152","36 2687667","36 2687667","0907 7229133","0916 5298069","-"
"600911","Saint Anne Montessori School","Casa De Sta Ana Montessori School Kalibo, Aklan, Inc","Wenngie Maquiling Aruta ","60000000","60400000","60407000","0","Andagao","Calachuchi Road","36 2687618","36 5008952"," ","0918 5120889"," ",
"600912","Saint Gabriel College, Inc.","Saint Gabriel School of Nursing","DELLA ONG MARIANO ","60000000","60400000","60407000","0","Old Buswang","-","36 2689350","0 0","036 2689317","0910 7605464","0919 2459800",
"600913","Saint Joseph\'s Academy","Saint Joseph's Academy","LAURENCE ANDREW URETA OLIVA ","60000000","60400000","60413000","0","Poblacion","Sto. Rosario St.","36 2758170","36 2758169","36 2758170","0917 3275694","0912 1500212","www.fape.org.ph"
"600914","Santo Ni&#241;o Seminary",,"Juan Bryan Gervacio Zaspa ","60000000","60400000","60416000","0","Poblacion","Martyrs St.","36 2654448","36 2653328"," ","0917 3258790"," ",
"600915","Western Aklan Academy","Western Aklan Academy,Inc. (old Western Aklan Academy)","CHADEA LUMBUAN MANIKAN -","60000000","60400000","60414000","0","Poblacion","0","36 2891160","0 0","0 0","0 0","0 10","0"
"600916","Dao Catholic High School, Inc.",,"John  Indencia Idagdag ","60000000","60600000","60607000","0","Poblacion Norte","Felicidad Street","0 0","0 0","N/A N/A","0917 7237935","N/A N/A","N/A"
"600917","Divine Word College of Semirara Island","Divine Word School of Semirara Island, Inc.","Josephine P Romero ","60000000","60600000","60605000","0","Semirara","Sitio Myrna","0 0","0 0","0 0","0920 6912451","0950 5330775",
"600918","Jinalinan Academy, Inc.",,"NORMA CACCAM ESTOYA ","60000000","60600000","60611000","0","Jinalinan",,"36 2789770","0 0"," ","0920 8791639","0906 9193341","www.jinalinanacademy.webs.com"
"600919","Pandan Bay Institute","PANDAN BAY INSTITUTE","JOHNNY  TAMBOONG ROBERTO ","60000000","60600000","60611000","0","Centro Norte",,"36 2789704","0 0"," ","0919 9941719","0927 5530902",
"600920","Saint Andrew's High School of Anini-y, Incorporated",,"Rafael Mabor Maestrecampo ","60000000","60600000","60601000","0","Poblacion",,"0 0","0 0"," ","0915 7734559","0916 2156974",
"600921","Saint Anthony's College, Inc.","N/A","Marites Iwag Mejares M.Ed.","60000000","60600000","60613000","0","San Angel","-","36 5409236","36 5409237","036 5409971","0917 7796330","0977 1733889","www.sac.edu.ph"
"600922","Saint Anthony&#39;s High School","St. Anthony's High School of Barbaza,Inc.","Rowena Ogatis Esparagoza ","60000000","60600000","60602000","0","Poblacion","N/A","0 0","0 0","0 0","0917 7237931"," ","NONE"
"600923","Saint Augustine\'s Academy of Patnongon, Inc.",,"ROBERT NECESITO ACUISA ","60000000","60600000","60612000","0","Poblacion","Real St.","0 0","0 0"," ","0917 7237938"," ",
"600924","Saint Blaise High School",,"Emelito Leones Valencia ","60000000","60600000","60615000","0","Poblacion","National Road","36 2782014","0 0"," ","0917 7237945","0918 5973045",
"600925","Saint Joseph Academy, Inc.",,"MA. REMIA T. CATOERA O.P.","60000000","60600000","60604000","0","Illaya","Rizal","0 0","0 0"," ","0917 8464090"," ",
"600926","Saint Luke&#39;s Academy, Inc.","n/a","Chona del Rosario Jorilla ","60000000","60600000","60618000","0","Poblacion","National Road","0 0","0 0"," ","0917 7237940","0926 4239778",
"600927","Saint Michael\'s High School of Culasi, Inc.",,"PETER TAN ORTEGA ","60000000","60600000","60606000","0","Centro Poblacion","-","36 2778176","0 0"," ","0939 5025960"," ",
"600928","Saint Nicholas Parish Institute","St. Nicholas High School","Augie James Alabado Limod -","60000000","60600000","60617000","0","Poblacion",,"0 0","0 0"," ","0928 2312564","0926 9491272",
"600929","Saint Therese\'s High School, Inc.",,"Maria Ligaya Plazuelo Huele ","60000000","60600000","60601000","0","Casay",,"0 0","0 0"," ","0917 7237941"," ",
"600930","Saint Vincent\'s High School of San Remigio, Inc.",,"RITA ORBEGOSO BANUSING ","60000000","60600000","60614000","0","Poblacion",,"0 0","0 0"," ","0917 7237939","0915 3651535",
"600931","Semirara Adventist Academy, Inc.",,"Lucia Reveche Nicavera ","60000000","60600000","60605000","0","Semirara","SAA compound","0 0","0 0","n/a n/a","0927 6603402","0946 9439877","www.saanians.ning.com"
"600932","Colegio dela Purisima Concepcion",,"EVELETH C. GAMBOA Ph.D.","60000000","61900000","61914000","1","IV","Arzobispo ","36 6214192","36 5229730","036 6210286","0929 8588167","0910 4125673",
"600933","Elizalde Academy, Inc.","Elizalde Academy, Inc.","Marylou Ting Zaldivar ","60000000","61900000","61913000","1","Poblacion","Elizalde","0 0","0 0"," ","0939 5307811"," ",
"600934","Filamer Christian University","Filamer Christian University (formerly Filamer Christian College)","Jorgen Mondia Gregorio -","60000000","61900000","61914000","1","XI","Roxas Avenue","36 6212317","36 6210471","036 6213075","0905 3702370","0939 6148977","http//www.filamer.edu.ph"
"600935","Our Lady of Grace Academy, Inc.",,"MA. PHILLIP RAMOS ADRIAS O.P.","60000000","61900000","61914000","1","Lonoy",,"0 0","0 0"," ","0908 9315016","0917 4861193",
"600936","Parish School of Saint Isidore-High School Department, Inc.",,"Gaudencia Delmindo Gentolea ","60000000","61900000","61912000","1","Tacas","Dais St.","36 6340846","0 0"," ","0998 5487586","0910 8372372",
"600937","Pontevedra Christian School, Inc.","Pontevedra Baptist Church - Child Learning Center","ANNABELLE BANICO VILLARUEL Ph.D.","60000000","61900000","61912000","1","Ilaya","Ibarra","36 6200495","0 0"," ","0917 3121384"," ",
"600938","Saint Joseph Diocesan School Inc.",,"CECILIA ACEVEDO DURANA ","60000000","61900000","61913000","1","Cabugcabug",,"0 0","0 0"," ","0908 9730310","0927 7319113",
"600939","Saint Mary\'s Academy of Capiz","Saint Mary's Academy of Capiz Inc.","Maria Remy Mondia Villaraiz RVM","60000000","61900000","61914000","1","Tanque","P. Burgos Street","36 6211307","36 6211899","036 6211899","+63 9185785","+63 9398406",
"600940","Saint Pius X Seminary, Inc.",,"Anthony Onayan  Aguason ","60000000","61900000","61914000","1","Lawaan","-","36 6210453","0 0"," ","0917 6722522","0917 6722522","-"
"600941","Our Lady of Fatima Academy of Dao, Inc.",,"MA. RUTH CELESTE DELA CRUZ  O.P.","60000000","61900000","61902000","2","Pob. Ilaya",,"36 6580025","0 0"," ","0905 2258107","0921 2024316",
"600942","Our Lady of the Snows Institute, Inc.",,"FLORENTINA C. FEGARIDO ","60000000","61900000","61904000","2","Pob. Ilaya","Delas Nieves St.","36 6580077","0 0"," ","0918 9359288","0933 0463470",
"600943","Saint Catherine Academy, Inc.",,"Deborah Espiamba Bacolod ","60000000","61900000","61908000","2","Poblacion Proper","Sta. Catalina Street","36 6470043","0 0"," ","0918 9359288"," ",
"600944","Saint Martin Academy","none","Sr. Ma.  Celia Acurio Marcelino O.P.","60000000","61900000","61903000","2","Poblacion","St. Martin Street","0 0","0 0"," ","0910 4507835","0946 2008363",
"600945","San Geronimo Institute, Inc.",,"Elenita B Capulso ","60000000","61900000","61917000","2",,,"0 0","0 0"," "," "," ",
"600946","Good Shepherd's Fold Inc.","Good Shepherd's Fold, Inc.","Herminia Hermonio Reyes ","60000000","67900000","67901000","0","SALVACION",,"33 5808072","0 0"," ","0906 7055065"," ",
"600947","Holy Rosary Academy-Guimaras, Inc.",,"Ma. Gemma Jorca Sobredilla OP","60000000","67900000","67903000","0","Concordia",,"33 3964427","0 0"," "," "," ",
"600948","Immaculate Heart of Mary Academy of Guimaras, Inc.",,"Remy Malimit Ganancial ","60000000","67900000","67902000","0","San Miguel","Sitio Kati-kati","0 0","0 0"," ","0912 8851334","0918 9016745",
"600949","Saint Joseph School-Hijas de Jesus",,"SERAFIN GAITAN FARINAS 111","60000000","67900000","67902000","0","San Miguel","-","33 5812011","0 0","N/A N/A","0947 4777055","0939 3555577","N/A"
"600950","Kaunlaran Integrated School Foundation Incorporated",,"Lorna Alipato Cari-an ","60000000","63000000","63030000","1",,"UPV Campus","33 3158448","0 0","33 3158448"," "," ",
"600951","Saint Louise de Marillac School of Miagao","Marillac Academy","EVA MATALOTE VARGAS D.C.","60000000","63000000","63030000","1","Tacas","Quezon","33 3158002","0 0","33 3152135"," "," ",
"600952","South Coast International School",,"Dorothy  Alonso Monteclaro ","60000000","63000000","63034000","1","Pob. West"," C. M. Recto","33 3373520","33 5108362"," ","0920 9132463","0907 4824497",
"600953","Sacred Heart Academy","Sacred Heart Academy, Inc.","MA. ALMA EBAGAT AMANCIO O.P., Ed. D.","60000000","63000000","63047000","2","Poblacion Ilaud","Jalandoni St., ","33 3330647","0 0"," ","0999 6534907"," ",
"600954","Saint Catherine Parochial School",,"Victoria Cabarles Calumpita ","60000000","63000000","63028000","2","Poblacion","T. Cabanilla","33 3310031","0 0"," "," "," ",
"600955","Spring Valley Baptist Academy, Inc.",,"Luna Caminade Capilitan ","60000000","63000000","63028000","2","Camandag","-","0 0","0 0"," ","0907 2116191","0933 315-835","-"
"600956","Calvario Memorial Christian School Inc.",,"Elsa A.. Altamia ","60000000","63000000","63023000","3","-","Golgota Street, Janiuay, Iloilo","33 3201869","0 0"," ","0917 8131243"," ",
"600957","Colegio dela Inmaculada Concepcion",,"LANE MASALINTO SUMAGAYSAY ","60000000","63000000","63037000","3",,"San Jose Street","33 5297523","0 0"," ","0909 9353780","0930 8038721",
"600958","IDSS-School of Development Studies, Inc.",,"   ","60000000","63000000","63023000","3",,,"0 0","0 0"," "," "," ",
"600959","Mary Immaculate Academy","Immaculate Conception School","Ma. Lucila Alvariño Narra O.P.","60000000","63000000","63013000","3","Libot","Marcos","33 3301231","0 0"," ","0947 5208713"," ","mia_calinog@yahoo.com"
"600960","Saint James Catholic High School",,"Nilda Parrenas Paloma F.I.","60000000","63000000","63029000","3","DELCAR","Delgado St.","33 3210921","0 0","0 0","0916 4452990"," ","none"
"600961","Saint Julian Academy",,"Cecilia Jano Melancio ","60000000","63000000","63023000","3",,"San Julian St.","33 3171248","33 5317521","33 3171248","0927 5326385"," ",
"600962","West Visayan Academy",,"Belden Rosas Sabino ","60000000","63000000","63037000","3","Bongco",,"33 8572070","0 0"," ","0998 9768635","0919 4661590",
"600963","Yamato International School Inc.",,"   ","60000000","63000000","63025000","3",,,"0 0","0 0"," "," "," ",
"600964","Assumption School-Passi City, Iloilo, Inc.",,"STELLA GRACE  PARREÑO TAGNONG ","60000000","63000000","63035000","4","Pob. Ilawod","Saligumba Street","33 3116263","33 3115245","033 3115245","0939 1743901"," ",
"600965","Dingle Family Farm School, Inc.",,"Orbivitano Diaz Dayot ","60000000","63000000","63016000","4","Libo-o",,"0 0","0 0"," "," ","0999 9941670",
"600966","Dumangas Catholic School Inc.",,"Rufel Z Batallones ","60000000","63000000","63018000","4","NA","dela Rama Street","33 3612066","33 5278340"," ","0908 6791911","0919 6766463",
"600967","Iloilo Christian School of Barotac Nuevo, Inc.",,"Asela Batan Pingul ","60000000","63000000","63007000","4","Tabuc Suba","Fiameta Subd.","33 3612183","0 0"," ","921 3841583","939 7611299",
"600968","Mater Carmeli High School, Inc.","Mater Carmeli High School","Lani Celiz Glorial CM","60000000","63000000","63016000","4","Poblacion","1 Sanico ","33 3510058","0 0"," "," 0946811"," ",
"600969","Saint Jerome Academy","N/A","SR. MA. CORAZON BABON DAMASCO, O.P.","60000000","63000000","63017000","4","-","Piccio St.","33 5379034","0 0"," N/A","0998 9748186","0946 0609148","N/A"
"600970","Saint Paul School of Barotac Nuevo, Inc.","St. Paul School, Barotac Nuevo, Inc.","Eleonor Balos Amante SPC","60000000","63000000","63007000","4","-","Gomez ","33 3612242","0 0","33 3612242","0929 1010127","0939 3150687","-"
"600971","Ajuy Christian Development Center","Ajuy Christian Development Center","Maila Chavez Mosquera ","60000000","63000000","63001000","5","San Antonio","Imbiernesan","0 0","0 0","5012 ","0920 3455866","0930 9603732",
"600972","Eucharistic King Academy",,"Ma. Myrle Paler Gudilosao OP","60000000","63000000","63044000","5","Pob. Ilaya","Don Antonio Yusay St.","33 3920499","0 0","033 3920499","0947 5466521","0910 7224540",
"600973","Saint Candida School-Hijas de Jesus, Inc.","Saint Candida School-Hijas De Jesus, Inc.","Celia Millona Soriano F.I.","60000000","63000000","63019000","5","Bayuyan","n/a","33 3970252","0 0","33 3970252","0927 3683544"," ",
"600974","Iloilo King of Glory Christian Academy Inc.","King of Glory Christian Academy","Eunice Malayo Morato ","60000000","63000000","63019000","5","Cano-an",,"33 3603970","0 0"," ","919 6854742","928 7337321","http://ikgcainc.page.tl/"
"600975","Saint Anne Catholic School of Balasan, Inc.",,"Ma. Catherine Aquino Velarde OP","60000000","63000000","63005000","5","Tingui-an",,"0 0","0 0"," ","+63 9306403"," ",
"600976","Saint Paul School of Barotac Viejo",,"Esperanza U Rodriguez SPC","60000000","63000000","63008000","5","Brgy. Natividad","Sitio Ambulong","33 3620481","0 0"," ","0917 3020711","0932 8544806","none"
"600977","San Juan Academy","San Juan Academy, Inc.","Alma Devera De La Cruz ","60000000","63000000","63044000","5","-","Don Victorino Salcedo Street","33 3920162","0 0","33 3920162","0917 7504232","0947 8927639",
"600978","Academy for Christian Excellence in the Visayas Inc.","n/a","Abner I Batan ","60000000","63000000","63022000","0","Brgy Tabuc Suba, Jaro","Won St. Bankers Village","33 3297689","0 0","- -","0929 7627535","0919 2772069","none yet"
"600979","Angelicum School, Inc.",,"PAUL REAGAN OCAMPO TALAVERA O.P.","60000000","63000000","63022000","0","Tabuc Suba, Jaro","Mac Arthur Drive","33 3203971","33 3290007","033 3203973","0916 4261036","0909 7875569",
"600980","Assumption Iloilo, Inc.",,"AREMAR BACAWAG GRANTOS R.A.","60000000","63000000","63022000","0","Sampaguita","General Luna","33 3373194","33 3381816","33 3381817"," "," ",
"600981","Bethany Life Center Academy, Inc.",,"Ma. Aurora Sazon Belonio ","60000000","63000000","63022000","0","Tabuc Suba","Jaro","33 3292238","0 0"," ","0999 8803036","0917 3043490",
"600982","Central Philippine University",,"JANET SILVELA JALBUENA ","60000000","63000000","63022000","0","Jaro","Lopez Jaena St.","33 3291971","0 0"," 3203685","0918 9376335"," ","www.cpu.edu.ph"
"600983","Children\'s Integrated School of Alta Tierra",,"Cosette C Justiniani ","60000000","63000000","63022000","0","Quintin Salas","Phase V, Alta Tierra Village, Jaro, Iloilo City","33 3206303","33 3308231"," ","0917 5470952"," ",
"600984","Colegio de las Hijas de Jesus, Inc.",,"NILDA GEPILANO GENOVATE F.I.","60000000","63000000","63022000","0","Hipodromo","Ledesma","33 3372520","0 0","33 3363121","0921 4609498","0948 3342281",
"600985","Colegio de San Jose",,"Marina Casuyon Panes ","60000000","63000000","63022000","0","Jaro","E. Lopez Street, Jaro","33 3291595","33 3294151","33 3296629","0919 2719595","0921 2667171","http://csj.dcphilippines.org"
"600986","Colegio del Sagrado Corazon de Jesus, Inc.",,"Mary Jane Gabinete Tabang ","60000000","63000000","63022000","0","General Hughes","General Hughes Street","33 3374654","33 3369409","033 3369408"," "," ","http://www.dcphilippines.org/cscj"
"600987","De Paul College, Inc.",,"Braulia P Cababasay ","60000000","63000000","63022000","0",,"E. Lopez","33 3290295","33 3204133"," ","0917 8426744","0939 9391975",
"600988","Doane Christian Academy Foundation Inc.",,"Nimrod Abecendario Cajilig ","60000000","63000000","63022000","0","5th Avenue","Ledesco Village, Lapaz, Iloilo City ","33 3204854","0 0"," ","0908 7398386","0916 7448550",
