"schoolId","shortName","name","email","oldName","principal","region","province","city","street","telNo","cellNo","fax","website"
"403957","SAHS","St. Andrew's High School of Anini-y, Incorporated","saanini-y@gmail.com",NULL,"Mr. Rafael M. Mastrecampo","6","606","60601","Poblacion",,"09157734559 / 09162156974",,
"404044","SJA","St. Joseph Academy of Saravia, Inc.","diploma_jonathan@yahoo.com",NULL,"JOSEPHINE A. DUAREZ","18","1845","184508","F. Maravilla St.E.B. Magalona, Negros Occidental","495-32-95","09292797378","(034) 495-32-95","diplomajb@gmail.com"
"1404351","STC-D","Sto.Tomas College,Danao City,Inc.","stsdanao@yahoo.com.ph",NULL,"Sr. Irene M. Bancolo,OSA","7","722","72223","Bonifacio St., Brgy. Poblacion, Danao City","(032)260-4389","09225522723","(032)260-4389",
"404462","SWU","Southwestern University - Urgello (Main)","rafortunado@swu.edu.ph",NULL,"Patrick M. Salinas","7","722","72217","Urgello St, Cebu City","2562834","09228719109","2537501","swu.edu.ph"
"404475","USPF","University of the Southern Philippines Foundation.-Lahug","abaran@uspf.edu.ph",NULL,"Alvin E. Zamora","7","722","72217","Salinas Drive, Lahug","(032) 4148773","09174820389","(032) 4147772 loc. 126","www.uspf.edu.ph"
"404477","VNBC","Visayan Nazarene Bible College","vnbc_registrar@yahoo.com",NULL,"Rev. Stephen Gualberto","7","722","72217","St. Mary's Drive, Apas, Cebu City","(032) 231 - 28 12","n/a","(032) 231 - 2812","www.vnbc.com.ph"
"404584",,"St. Joseph's Academy","sjamandaue@yahoo.com",NULL,"MARIA ALMA T. FLORES, M.Ed.","7","722","72230","S.B. Cabahug Street","032-345-1255","0933-044-9395","032-345-1255",
"405390","SMCBI","St. Mary's College of Bansalan, Inc.","smcbi1959@gmail.com",NULL,"S. Ma. Magdalena M. Monteza, RVM","11","1124","112401","Dahlia Street, Pob. Uno","(082) 553-9246","09212864341","(082) 272-1797","facebook.com/SMCBansalan"
"406033","MOMA","Mother of Mercy Academy","moma.barobosds.gmail.com",NULL,"LUTHER O. PONCE","16","1668","166801","P-6, Poblacion, Barobo, Surigao del Sur","-","09102014706","-","-"
"406035",,"Andres Soriano College","andres_soriano_college_hs@yahoo.com",NULL,"PACIENCIA M. MALAZARTE","16","1668","166803","Andres Soriano Ave. Mangagoy, Bislig City","086-853-2306","09103149693","086-853-2241",
"406156",,"San Jose School of La Trinidad, Inc.","sjhs50_ltb@yahoo.com",NULL,"MYRNA M. ZAMBRANO","14","1411","141110","Poblacion, La Trinidad, Benguet","422-54-08","09215798902 / 09267122259",,"0"
"406617","ICCS","Immaculate Conception Cathedral School","melinda.camu@iccs.edu.ph",NULL,"RAYMOND JOSEPH L. ARRE","13","1374","137404","39 LANTANA STREET, CUBAO, QUEZON CITY","727-2741 to 44 local 205 /721-","0922-8140859","721-6899","www.iccs.edu.ph"
"406645","TUA","Trinity University of Asia","highschool@tua.edu.ph",NULL,"Juliet A. Demalen","13","1374","137404","226 E. Rodriguez St.","725-5980 / 7022882 loc 332",,"725-6206","tua.edu.ph"
"406798",,"Marist School","maricrislemen@gmail.com",NULL,"Br. Niño M. Pizarro, FMS","13","1374","137402","83 Champagnat Avenue","(02) 9420526","09177068832","(02) 9415764","maristschool.edu.ph"
"406844","CSR","Colegio de Sta. Rosa","directressprincipal@csr-makati.edu.ph",NULL,"SR. Ma. Flora A. Sivero, A.R.","13","1376","137602","6321 ESTRELLA STREET","899-00-66",,"890-35-91",
"449020",,"Sacred Heart School - Ateneo de Cebu","mannyuysj@shs-adc.edu.ph",NULL,"REV. FR. MANUEL A. UY JR., S.J.","7","722","72230","H. Abellana St.","(032) 345-4378, 422-7475",,"(032) 343-6279","http://www.shs-adc.edu.ph"
"406063","SIHS","San Isidro High School of Balabagan, Inc.","lornalaraglimada@gmail.com",NULL,"Lorna L. Glimada","15","1536","153602","Poblacion",,"0910754104",,
"403892","ACBSUI","Annunciation College of Bacon, Sorsogon Unit, Inc.","acbsui_sorcity@yahoo.com",NULL,"Lilia N. Forte","5","562","56216","Magsaysay Avenue, Bibincahan, Sorsogon City","(056) 2113352, 2110007",,"(056) 2113352",
"404157",,"Our Lady of the Pillar Academy-Bago, Inc.","olpa_bi_maao@yahoo.com",NULL,"Candelaria M. Balboa","18","1845","184502","Mabini","4412978","09122116241",,
"403060","SMPS","St Michael Parochial School","s.michaelians@yahoo.com",NULL,"MSGR. PEDRO C. CAÑONERO","4","458","45807","C. VILLARAN ST.","6977443","09758796460","N/A","N/A"
"405711",,"Notre Dame of Sto. Nino, Inc.","ndsn_net@yahoo.com",NULL,"GINA M. DELA PEÑA","12","1263","126318","Purok Sta. Cecilia Zone II","(083) 235-1071","09178704827 / 09124749171","none","none"
"406072",,"Notre Dame of Parang","notredameofparang@yahoo.com",NULL,"Caroline K. Rusiana, MAEd","15","1538","153811","Mabolo Street, Poblacion 1","(064) 425-0017","09164099425","(064) 425-0017",
"600040","SLSU-LS","Southern Luzon State University-Laboratory School","slsu.labsch@gmail.com",NULL,"Lorena S. Sales","4","456","45623","Brgy. Kulapi","(042) 540-7576",,,
"600048","MinsCAT Bongabong Campus","Mindoro State College of Agriculture and Technology - Bongabong Campus","minscat_bongabong@yahoo.com",NULL,"Leonardo C. Gresos","17","1752","175203","Labasan","043-283-5570","09398722051",,
"400020",,"Saint Anne Academy of Piddig, Ilocos Norte, Inc.","saintanne.academy@yahoo.com",NULL,"Emerlyn M. Cadaoas","1","128","12818","1, Cabaroan, Misericordia St., Piddig, Ilocos Norte","n/a","09289973405","n/a","n/a"
"400053","SCS","SANTIAGO CATHOLIC SCHOOL (SCS), INC.","scs.nusacs@live.com",NULL,"Maria P. Gagto","1","129","12927","Poblacion Norte, Santiago, Ilocos Sur","n/a","09177494132","n/a","n/a"
"400336","n/a","Allacapan Institute Incorporated","allacapan_institute65_inc@yahoo.com",NULL,"Francisca C. Parungao Ph.D.","2","215","21503","#23 Quezon St.","n/a","09175572091","n/a","n/a"
"400399",,"Lyceum of Tuao, Inc.","lyceumoftuao_1965@yahoo.com.ph",NULL,"Rev. Fr. Samuel S. Baculi, STL","2","215","21528","Centro 2, Tuao, Cagayan","n/a","0935-841-7548","n/a","n/a"
"401357",,"Maria Assumpta Seminary","maseminary@gmail.com",NULL,"Fr. Noel J. Jetajobe, SSL","3","349","34903","Km. 111, Maharlika Highway","463-0132","09328791147","463-0132","none"
"403912","st.1","St. Gregory The Great Seminary","leobalaguer@yahoo.com",NULL,"Rev. Fr. Leo Nase Balaguer","5","505","50517","Panal, Tabaco City","487-41-23","09275508464/09183792380","n/a","n/a"
"403958","STHS","St. Therese's High School, Inc.","sths_65@yahoo.com",NULL,"Maria Ligaya P. Huele","6","606","60601","Sta. Teresa",,"09177237941",,
"404253","SNI","Sto. Niño Institute of Getafe, Bohol, Inc.","sni_getafe@yahoo.com.",NULL,"Sr. Ma. Juanita S. Narsico, DST","7","712","71226","#04 National Road","038-5149068","09499690388","038-5149068",
"404492",,"Concord Technical Institute, Inc.","concordhighschool65@gmail.com",NULL,"Vicenta B.  Ty","7","722","72217","Cabreros St., Basak-San Nicolas, Cebu City","032-2364546 / 032-4189503","09478934436","032-2664937",
"404630",,"St. John High School of San Juan Siquijor Inc.","st.johnhighschoolsanjuansiquijor@yahoo.com",NULL,"Mrs. Lelis O. Tompong","7","761","76105","Manuel L. Quezon St., Poblacion, San Juan, Siquijor","None","09059379901","None","None"
"404701",,"John F. Kennedy Mem. Found. School","reapers97@yahoo.com",NULL,"Felina B. Apacible","8","837","83742","0","0","/09198984422/09106577754","0","0"
"404736","SJN","Seminario de Jesus Nazareno, Inc.","seminariodejesus_nazareno@yahoo.com.ph",NULL,"Rev. Fr. Marlon A. Gacho, Ph.D.","8","826","82604","Campesao","(055) 560-9782","09474529551","none","none"
"404843","SJA","San Jose Academy","sja_dumingag@yahoo.com",NULL,"REV. FR. NESTOR B.REMASOG","9","973","97308","RIZAL STREET","n/a","09106011527","n/a","n/a"
"404859","HFHS","Holy Family High School","hfhsi@yahoo.com",NULL,"Rev. Fr. Reynante D. Jaectin, DCP","9","973","97323","Purok 6","(06)214-3447","09184462085","(06)214-3447","n/a"
"405324","n/a","Cor Jesu High School of Mabini","corjesuhighschoolofmabini@yahoo.com",NULL,"Sr. Ma. Concepcion G. Cajilig, O.P","11","1182","118203","Roxas St.","n/a","09262056646","n/a","n/a"
"405340",,"Maryknoll High School of Asuncion, Inc.","mhsa_64@yahoo.com",NULL,"Sr. Ma. Evelyn C. Tago-on, TDM","11","1123","112301","Purok 5",,"09335886859",,
"405646",,"Notre Dame of Kiamba, Inc.","notredameourmother_1965@yahoo.com",NULL,"Orly Q. Gantala","12","1280","128003","Nat'l Highway, Bialong, Poblacion, Kiamba, Sarangani",,"09120388514",,
"405647","SCA, Inc.","Southern Cotabato Academy, Inc.","sca_a24@yahoo.com",NULL,"Lolita V. Aniceto","12","1280","128003","Lopez st. cor. Dela Cruz","N/A","09198586591 / 09334605720","N/A","N/A"
"405656",,"Malandag Institute, Inc.","malandaginstitute@yahoo.com",NULL,"Natividad B. Oliverio","12","1280","128007","#7 Anthuruim","n/a","09168615106","n/a","n/a"
"405718","KLS","Kings of Lake Sebu","kci@peei.org",NULL,"Elena G. Barker","12","1263","126319","Bacdulong","064-201-3386","0917-7008187","None","None"
"405774","0","Notre Dame of Milbuk","ndmilbuk143@gmail.com",NULL,"Neil Armstrong R. Espina","12","1265","126505","Milbuk, Palimbang, Sultan Kudarat","09488163259","09396549661","0","0"
"405775","NDSC","Notre Dame of Salaman College, Inc.","notredame_salamancollege@yahoo.com",NULL,"ANTONIO C. LLANURA, Ed.D","12","1265","126506","National Highway","(064) 205-3041","0","(064) 205-3041","0"
"406019",,"San Nicolas Academy","aldesns@yahoo.com",NULL,"Maria Alde N. Sespeñe","16","1667","166714","Rizal St. Mainit, Surigao del Norte","86-6230170","0915-8140800",,
"406109",,"St. Joseph Seminary","josephitead@yahoo.com",NULL,"Very Rev. Fr. Sanny John B. Paguio","14","1401","140101","n/a","n/a","09174366274","n/a","www.sjs.org/50years@sjs-abra.org"
"482069",,"Guzman College of Science & Technology Inc.","collegeguzman@yahoo.com",NULL,"Aurora M. Abacan","13","1339","133905","509 Z.P. de Guzman St. Quiapo, Manila","02-7339866",,"02-7348446","www.guzmancollege.edu.ph"
"400040","TVA","Tirad View Academy of Seventh-Day Adventists, Inc.","tiradviewacademy1965@yahoo.com",NULL,"AVELINO C. GADIANO JR., MAEd","1","129","12915","n/a","n/a","09988542067","n/a","n/a"
"400713",,"Assumpta Academy","assumptaacademy65@gmail.com",NULL,"Sr. Maria Myrna S.T. Concepcion, OSA","3","314","31405","8 Camino Real St.","(044) 792-1896",,"(044) 792-1896",
"401024","BASTE","San Sebastian School, Inc.","sss_baste@yahoo.com",NULL,"Norlyn Lazaro-Sebastian","3","349","34917","T. Delos Santos St.","044-456-0582","09367478976/ 09094246530","044-456-0582","www.bastemsc.edu.ph"
"402208",,"Saint Gregory Academy","saintgregoryacademy@yahoo.com.ph",NULL,"Fr. Alain P. Manalo","4","421","42110","Poblacion","(046) 415-0550","0927-257-3221","415-0550",
"402716",,"Our Lady of the Angels Academy","olaa62@yahoo.com",NULL,"Sr. Ma. Carmen P. Mirabel, MCST","4","456","45603","126 Quezon St.","(042) 316-5289","09204317232","(042) 316-5289",
"403430","BCS","Baco Catholic School","bacocatholic65@yahoo.com.ph",NULL,"Hilda Dreu Pura","17","1752","175201","Poblacion, Baco, Oriental Mindoro","09999394515","09999394515","0","0"
"403768","LDM","Liceo de Masbate","liceodemasbateofficial@gmail.com",NULL,"Teresita R. Lozano","5","541","54111","Quezon","(056) 333-2276","none","(056) 333-2276","none"
"403880","NVAC","Naga View Adventist College, Inc.","nvac.registrar@yahoo.com",NULL,"Lani T. Esteves","5","517","51724","Panicuason, Naga City","+63 054 238 0055","+63 0999 880 2285; 0917 866 7578","na","www.nagaviewcollege.com"
"404090",,"Cabarrus Catholic College, Inc.","cabarrus@yahoo.com.",NULL,"FR. JUN T. ESTOQUE","18","1845","184527","Dona Ines Village","(034) 2130928","09284035192",,
"404388","OLPA","Our Lady of the Pillar Academy of Sibonga Inc.","olpa_sibonga@yahoo.com.ph",NULL,"Sr. Ma. Esterlita L. Lauros, DST","7","722","72246","Poblacion, Sibonga Cebu","486-9698","09423983579","486-9698",
"404458","SHS-HDJ","Sacred Heart School - Hijas de Jesus",,NULL,"Sr. Joji Z. Silorio, F.I.","7","722","72217","Don Jose Avila St., Cebu City","2536347   , 2541678",,"2544499",
"404495","HRSP","Holy Rosary School of Pardo",,NULL,"Sister Cecilia Pastor Varon, O.P.","7","722","72217","J Tabura St. Pardo","(032) 2724104",,"(032) 2731915",
"405328","n/a","Assumption Academy of Mawab, Inc,","assumptionmawab@yahoo.com",NULL,"Sr.Ma. Myrle P. Gudilosao, OP","11","1182","118206","Purok 1-A","n/a","09994634321","n/a","n/a"
"405494","SMAD","Stella Maris Academy of Davao","STELLAMARISACADEMY_DVO@yahoo.com",NULL,"SISTER PATRICIA ANNA T. ARAGON, F.I.","11","1124","112402","N. Torres St., Bo. Obrero, Davao City","227-4150",,"227-8778","smadavao.com.ph"
"405611",,"Greene Academy, Inc.","greeneacademyi@yahoo.com",NULL,"Mrs. Mila P. Tioaquen","12","1247","124707","San Vicente","N/A","09105056689","N/A",
"406950","ICA","Immaculate Conception Academy","registrar@icagh.edu.ph",NULL,"Sr. Irene N. Ferrer, M.I.C","13","1374","137405","10 Grant St.","723-70-41","09273175217","727-94-59","www.icagh.edu.ph"
"406954",,"Xavier School, Inc.","josefinargalvez@xs.edu.ph",NULL,"Fr. Aristotle C. Dy, S.J.","13","1374","137405","64 Xavier St.","723-04-81 to 95","09277979217","721-2145","w5.xs.edu.ph"
"406956",,"Aquinas School","info_aquinas@yahoo.com",NULL,"Sr. Ma. Rosalinda F. Calong, OP","13","1374","137405","183 F. Blumentritt St.","724-54-66 to 69",,"723-67-55","www.aquinas.edu.ph"
"401723","Bacoor Parochial School","Bacoor Parochial School of St. Michael the Archangel, Inc.","bloodyhell251@gmail.com",NULL,"Elizabeth J. Sherman","4","421","42103","091 C. Gawaran Street","(046) 571-8112","09398472036","(046) 571-8112","n/a"
"403919","n/a","Balete  Academy , Inc.","academybalete@gmail.com",NULL,"Erwin Custodio Martinez","6","604","60402","Jose F. Cortes St.,Poblacion, Balete, Aklan","n/a","09129721030","n/a","(0)"
"404355","LCC-L","La Consolacion College, Liloan, Cebu, Inc.","lacoliloan731@yahoo.com",NULL,"SR. MINERVA C. CABALATUNGANOSA,OSA","7","722","72227","Pob. Liloan, Cebu","564 28 66","09298862145","424 46 48","none"
"404637",,"De La Salle Andres Soriano Memorial College, Inc.","lea",NULL,"Dr. Genesa P. Paragados","7","722","72251","Don Andres Soriano, Toledo City","(032) 325-2026","09196950932","(032) 325-2026",
"600009","UNP-LS","UNIVERSITY OF NORTHERN PHILIPPINES","atvitamog@yahoo.com",NULL,"Dr. Aurelia T. Vitamog","1","129","12934","Tamag","(077) 722-2810","09175681732","(077) 722-2810","www.unp.edu.ph"
"400292",,"St. Mary's Seminary","viaggioadis@yahoo.com",NULL,"Rev. Joel Reynold P. Castillo","1","128","12812","Mangato Road","077-670-8902","09165524477","n/a","n/a"
"401506",,"Mother of Good Counsel Seminary","mgcshs@yahoo.com",NULL,"Mr. Danilo T. Maglaqui","3","354","35416","Unisite Subd. Del Pilar, City of Sn. Fdo., (P)","(045) 9631169","0943-2620406",,
"401598","SAA","Saint Anne Academy","saa_binubusan@yahoo.com.ph",NULL,"Engr. Leodegario B. Baylosis","4","410","41013","Purok 1, Binubusan, Lian, Batangas","0434168518","09178010316",,"http://www.facebook.com/Saint.Anne.Academy"
"402723",,"Saint Peter's School (Calauag), Inc.","spscalauag@yahoo.com",NULL,"Mrs. Amor O. Cortes","4","456","45607","Rizal St.","042-717-7167","09272979188",,"none"
"403763","SRI","San Ramon Institute","san.ramon.inst@gmail.com",NULL,"EMELITA J. SAMBITAN","5","541","54107","Purok 4 San Ramon,Claveria,Masbate","N/A","09123861049","N/A","N/A"
"404037",,"San Blas Academy, Inc.","sanblasacademyinc@yahoo.com",NULL,"Mila Rose T. Andas","18","1845","184503","Payao, Binalbagan, Negros Occidental",,"09989956757",,
"404119","HFHS-B","Holy Family High School-Bacolod","holyfamilyhs_bacolod@yahoo.com",NULL,"Virginia T. Jacela","18","1845","184501","Cor. Natalia-Torres Sts,","(034) 444-18-31","09176026156/09179158147","N / A","N / A"
"405455",,"Holy Cross College of Sasa, Inc.","hccsasa66@yahoo.com",NULL,"Sr. Ma. Florenda C. Mesiona, tdm","11","1124","112402","Km. 9 Sasa, Davao City","235-0409/234-0857","09204155475","234-3385","n/a"
"405963","BCC","Butuan City Colleges","butuancitycollegesbc@g-mail.com",NULL,"ELIZABETH M. ROSALES","16","1602","160202","Montilla Blvd.","(085) 300-3179","+639125315725","n/a","n/a"
"406138","SPASI","Saint Paul's Academy of Sayangan, Inc.","spacademy1966@yahoo.com",NULL,"Marlou T. Taquio","14","1411","141101","Sayangan, Paoay, Atok, Benguet","0","0928-626-5320","0","n/a"
"465002",,"Southeastern College","southeasterncollege@yahoo.com",NULL,"Magdalena M. Flores","11","1124","112411","Highway","272-0360","09283817974","n/a","n/a"
"400115","SLC","Saint Louis College Elementary / High School","slc_admi@slc.sflu.edu.ph",NULL,"Mr. Danilo D. Romero","1","133","13314","Carlatan","(072) 242-55-35/36","0917 503 30 62","(072) 888-39-55","www.slc-sflu.educ.ph"
"400258",,"Ednas School","ednasdpnscalm@yahoo.com.ph",NULL,"Edna Torio-Gonzales, Ed. D.","1","155","15518","Tapuac District","(075) 522-2440",,"(075) 522-3572","ednasschool.edu.ph"
"401162","STM","Saint Mutien Marie College , Inc.","info.sactsystem@gmail.com/sact.eds@gmail.com",NULL,"Errold D. Serrano","3","354","35409","Mac Arthur Hi-way","(045) 331-4856","09159533530","(045) 331-4856","stmutiencollege.edu.ph"
"401245",,"CIT Colleges of Paniqui Foundation, Inc","citcpfi@gmail.com",NULL,"Nena E. Dugay","3","369","36910","Burgos St. Poblacion Norte Paniqui, Tarlac","045-931-0512",,"045-931-0512",
"401518",,"University of the Assumption","teetar143@yahoo.com",NULL,"Rev. Fr. Joselito C. Henson, S.Th.D.","3","354","35416","Unisite Subdivision","961-0395 or 9613617 loc 212",,"961-1648","ua.edu.ph"
"402167","UCC","Unida Christian Colleges","unida.ucc@unida-ucc.edu.ph;ucc_registrar@yahoo.com",NULL,"EVA D. ARCENA","4","421","42109","Unida St.","046-472-2591","0921-595-0167","046-472-2591","www.unida-ucc.edu.ph"
"402705",,"Liceo de Victoria","ldvictoria@yahoo.com",NULL,"Ms. Antonette A. Larona","4","434","43430","J.P. Rizal St.","0495590448",,"0495590448",
"403322",,"Canossa Academy","canossa.materdei@gmail.com",NULL,"Sr. Lina L. Amante, FdCC","4","434","43405","Lakeview Subdivision","(049) 545-1986",,"(049) 545-1986","www.canossacalamba.edu.ph"
"403482","GSA","Good Shepherd Academy","mygsa_66@yahoo.com",NULL,"Renelia C. Adalia","17","1752","175215","Poblacion II, Victoria Oriental Mindoro","(043) 285-5620/09154246816","09154246816","(043) 285-5620","-"
"403545","DWCC","Divine Word College of Calapan","melodie_peraja@yahoo.com",NULL,"Dr. Fedeliza A. Nambatac","17","1752","175205","Tibag, Calapan City","(043) 288-5763/(043) 288-1998",,"(043) 288-5085","www.dwcc.edu.ph"
"403676",,"Holy Trinity College","htca_1964@ymail.com",NULL,"Levina B. Elegado","5","517","51703","Don Domingo B. Fortuno Street","(054) 277-42-96","09993085968","(054) 277-42-96","-"
"403700",,"St. Paul Academy","stpaulacadgoa@yahoo.com",NULL,"Sr. Rosita P. Racoma, SPC","5","517","51715","Burgos St.","(054) 453-3049","none","(054) 453-3049","none"
"404513","SMASN","St. Mary's Academy of San Nicholas, Inc.","smasn_1966cebucity@yahoo.com",NULL,"S. Ma. Rachel B. Bernardo, RVM","7","722","72217","Tomas Abella Street, San Nicolas, Cebu City","262 - 0942","n/a","262 - 9959","n/a"
"404983","KPI","Kalilangan Pioneering Institute, Inc.","kpipioneers@gmail.com",NULL,"ARJIE LEE B. DE LA CRUZ","10","1013","101307","West Pob. Kalilangan, Bukidnon","N/A","09975579052/09362588919","N/A",
"405422","MSMI","MARYKNOLL SCHOOL OF MANAY, INC.","maryknollschoolofmanay@yahoo.com",NULL,"SR. MA. MARILYN M. CAYAPOS, TDM","11","1125","112508","Bangsi Street","0","09306667247","0","n/a"
